2021-08-16 11:06:46,21.27
2021-08-16 11:11:46,21.16
2021-08-16 11:16:45,21.19
2021-08-16 11:21:45,21.03
2021-08-16 11:26:45,20.89
2021-08-16 11:31:45,21.03
2021-08-16 11:36:45,20.97
2021-08-16 11:41:46,20.89
2021-08-16 11:46:45,20.89
2021-08-16 11:51:46,20.89
2021-08-16 11:56:46,21.03
2021-08-16 12:01:46,20.92
2021-08-16 12:06:46,21.08
2021-08-16 12:11:46,21.08
2021-08-16 12:16:46,20.86
2021-08-16 12:21:46,20.76
2021-08-16 12:26:46,20.67
2021-08-16 12:31:46,20.89
2021-08-16 12:36:46,20.67
2021-08-16 12:41:46,20.84
2021-08-16 12:46:46,20.84
2021-08-16 12:51:46,21.08
2021-08-16 12:56:46,20.89
2021-08-16 13:01:45,21.03
2021-08-16 13:06:46,20.97
2021-08-16 13:11:46,21.03
2021-08-16 13:16:46,20.95
2021-08-16 13:21:46,20.95
2021-08-16 13:26:46,20.78
2021-08-16 13:31:46,21
2021-08-16 13:36:46,20.84
2021-08-16 13:41:46,20.78
2021-08-16 13:46:46,20.81
2021-08-16 13:51:46,20.65
2021-08-16 13:56:46,20.81
2021-08-16 14:01:46,20.7
2021-08-16 14:06:46,20.84
2021-08-16 14:11:46,20.7
2021-08-16 14:16:46,20.73
2021-08-16 14:21:45,20.81
2021-08-16 14:26:45,20.92
2021-08-16 14:31:45,20.86
2021-08-16 14:36:46,20.84
2021-08-16 14:41:46,20.86
2021-08-16 14:46:46,21.11
2021-08-16 14:51:46,21.05
2021-08-16 14:56:46,20.97
2021-08-16 15:01:46,20.97
2021-08-16 15:06:46,21.16
2021-08-16 15:12:18,21.14
2021-08-16 15:16:46,21.11
2021-08-16 15:21:46,21.03
2021-08-16 15:26:46,21.11
2021-08-16 15:31:46,21.22
2021-08-16 15:36:46,21.19
2021-08-16 15:41:46,21.19
2021-08-16 15:46:45,21.19
2021-08-16 15:51:45,21.19
2021-08-16 15:56:45,20.19
2021-08-16 16:01:45,20.51
2021-08-16 16:06:46,20.27
2021-08-16 16:11:46,21.16
2021-08-16 16:16:46,21.14
2021-08-16 16:21:46,21.03
2021-08-16 16:26:46,21
2021-08-16 16:31:46,20.95
2021-08-16 16:36:46,20.86
2021-08-16 16:41:46,20.65
2021-08-16 16:46:46,20.54
2021-08-16 16:51:46,20.4
2021-08-16 16:56:46,20.13
2021-08-16 17:01:46,19.89
2021-08-16 17:06:46,14.16
2021-08-16 17:11:47,13.91
2021-08-16 17:16:46,13.91
2021-08-16 17:21:45,13.72
2021-08-16 17:26:45,13.61
2021-08-16 17:31:46,13.53
2021-08-16 17:36:46,9.49
2021-08-16 17:41:46,3.68
2021-08-16 17:46:46,3.46
2021-08-16 17:51:46,2.51
2021-08-16 17:56:46,2.02
2021-08-16 18:01:46,1.34
2021-08-16 18:06:46,1.07
2021-08-16 18:11:46,0.91
2021-08-16 18:16:46,0.85
2021-08-16 18:22:18,0.82
2021-08-16 18:26:46,0.82
2021-08-16 18:31:46,0.8
2021-08-16 18:36:46,0.8
2021-08-16 18:41:47,0.77
2021-08-16 18:46:45,0.77
2021-08-16 18:51:46,0.77
2021-08-16 18:57:17,0.8
2021-08-16 19:01:46,0.8
2021-08-16 19:06:46,0.8
2021-08-16 19:11:46,0.77
2021-08-16 19:17:18,0.77
2021-08-16 19:21:46,0.77
2021-08-16 19:26:46,0.77
2021-08-16 19:31:46,0.77
2021-08-16 19:36:46,0.77
2021-08-16 19:41:46,0.77
2021-08-16 19:46:46,0.8
2021-08-16 19:51:46,0.77
2021-08-16 19:56:45,0.77
2021-08-16 20:01:46,0.77
2021-08-16 20:06:46,0.77
2021-08-16 20:11:46,0.77
2021-08-16 20:16:46,0.77
2021-08-16 20:21:46,0.74
2021-08-16 20:26:46,0.77
2021-08-16 20:31:46,0.74
2021-08-16 20:36:46,0.74
2021-08-16 20:41:46,0.74
2021-08-16 20:46:46,0.74
2021-08-16 20:51:46,0.74
2021-08-16 20:56:46,0.74
2021-08-16 21:01:46,0.77
2021-08-16 21:06:46,0.74
2021-08-16 21:11:46,0.77
2021-08-16 21:16:47,0.74
2021-08-16 21:21:46,0.74
2021-08-16 21:26:46,0.74
2021-08-16 21:31:46,0.72
2021-08-16 21:36:46,0.74
2021-08-16 21:41:46,0.72
2021-08-16 21:46:46,0.74
2021-08-16 21:51:46,0.72
2021-08-16 21:56:46,0.74
2021-08-16 22:01:46,0.74
2021-08-16 22:06:46,0.72
2021-08-16 22:11:46,0.72
2021-08-16 22:16:46,0.72
2021-08-16 22:21:46,0.72
2021-08-16 22:26:46,0.72
2021-08-16 22:31:46,0.72
2021-08-16 22:36:46,0.74
2021-08-16 22:41:47,0.69
2021-08-16 22:46:46,0.72
2021-08-16 22:51:46,0.72
2021-08-16 22:56:46,0.72
2021-08-16 23:01:46,0.72
2021-08-16 23:06:46,0.74
2021-08-16 23:11:46,0.72
2021-08-16 23:16:46,0.72
2021-08-16 23:21:46,0.72
2021-08-16 23:26:46,0.72
2021-08-16 23:31:46,0.69
2021-08-16 23:36:46,0.72
2021-08-16 23:41:46,0.72
2021-08-16 23:46:46,0.69
2021-08-16 23:51:46,0.72
2021-08-16 23:56:46,0.72
2021-08-17 00:01:46,0.69
2021-08-17 00:06:46,0.72
2021-08-17 00:11:46,0.69
2021-08-17 00:16:47,0.69
2021-08-17 00:21:47,0.69
2021-08-17 00:26:46,0.69
2021-08-17 00:31:46,0.69
2021-08-17 00:36:46,0.69
2021-08-17 00:41:46,0.69
2021-08-17 00:46:46,0.69
2021-08-17 00:51:47,0.69
2021-08-17 00:56:46,0.69
2021-08-17 01:01:46,0.69
2021-08-17 01:06:46,0.69
2021-08-17 01:11:46,0.66
2021-08-17 01:16:46,0.69
2021-08-17 01:21:46,0.69
2021-08-17 01:26:46,0.66
2021-08-17 01:31:46,0.66
2021-08-17 01:36:46,0.66
2021-08-17 01:41:47,0.69
2021-08-17 01:46:47,0.69
2021-08-17 01:51:47,0.69
2021-08-17 01:56:46,0.66
2021-08-17 02:01:46,0.69
2021-08-17 02:06:46,0.66
2021-08-17 02:11:46,0.66
2021-08-17 02:16:46,0.66
2021-08-17 02:21:46,0.69
2021-08-17 02:26:46,0.66
2021-08-17 02:31:46,0.66
2021-08-17 02:36:46,0.66
2021-08-17 02:41:46,0.66
2021-08-17 02:46:46,0.66
2021-08-17 02:51:46,0.69
2021-08-17 02:56:46,0.66
2021-08-17 03:01:47,0.69
2021-08-17 03:06:47,0.66
2021-08-17 03:11:47,0.69
2021-08-17 03:16:47,0.69
2021-08-17 03:21:47,0.66
2021-08-17 03:26:46,0.69
2021-08-17 03:31:46,0.69
2021-08-17 03:36:46,0.66
2021-08-17 03:41:46,0.69
2021-08-17 03:46:46,0.66
2021-08-17 03:51:46,0.66
2021-08-17 03:56:46,0.66
2021-08-17 04:01:46,0.66
2021-08-17 04:06:46,0.66
2021-08-17 04:11:46,0.66
2021-08-17 04:16:46,0.66
2021-08-17 04:21:46,0.66
2021-08-17 04:26:46,0.66
2021-08-17 04:31:47,0.66
2021-08-17 04:36:46,0.66
2021-08-17 04:41:47,0.66
2021-08-17 04:46:47,0.69
2021-08-17 04:51:47,0.66
2021-08-17 04:56:47,0.66
2021-08-17 05:01:46,0.66
2021-08-17 05:06:46,0.66
2021-08-17 05:11:46,0.66
2021-08-17 05:16:46,0.66
2021-08-17 05:21:46,0.66
2021-08-17 05:26:46,0.66
2021-08-17 05:31:46,0.66
2021-08-17 05:36:46,0.66
2021-08-17 05:41:46,0.69
2021-08-17 05:46:46,0.72
2021-08-17 05:51:46,0.8
2021-08-17 05:56:47,1.04
2021-08-17 06:01:46,1.56
2021-08-17 06:06:47,2.18
2021-08-17 06:11:47,2.59
2021-08-17 06:16:47,3.84
2021-08-17 06:21:47,5.36
2021-08-17 06:26:47,13.23
2021-08-17 06:31:46,13.32
2021-08-17 06:36:46,13.34
2021-08-17 06:41:46,13.37
2021-08-17 06:46:46,13.4
2021-08-17 06:51:46,13.45
2021-08-17 06:56:46,13.45
2021-08-17 07:01:46,13.48
2021-08-17 07:06:46,13.48
2021-08-17 07:11:46,13.51
2021-08-17 07:16:46,13.51
2021-08-17 07:21:47,13.51
2021-08-17 07:26:46,13.53
2021-08-17 07:31:47,14.48
2021-08-17 07:36:47,21.54
2021-08-17 07:41:47,21.49
2021-08-17 07:46:47,21.54
2021-08-17 07:51:47,21.54
2021-08-17 07:56:47,21.54
2021-08-17 08:01:46,21.46
2021-08-17 08:06:46,21.43
2021-08-17 08:11:46,21.46
2021-08-17 08:16:46,21.57
2021-08-17 08:21:46,21.62
2021-08-17 08:26:46,21.57
2021-08-17 08:31:46,21.62
2021-08-17 08:36:46,21.6
2021-08-17 08:41:46,21.68
2021-08-17 08:46:46,21.68
2021-08-17 08:51:46,21.6
2021-08-17 08:56:47,21.52
2021-08-17 09:01:47,21.54
2021-08-17 09:06:47,21.57
2021-08-17 09:11:47,21.68
2021-08-17 09:16:47,21.49
2021-08-17 09:21:47,14.54
2021-08-17 09:26:47,22.28
2021-08-17 09:31:47,21.81
2021-08-17 09:36:46,21.71
2021-08-17 09:41:46,21.52
2021-08-17 09:46:46,21.41
2021-08-17 09:51:46,21.46
2021-08-17 09:56:46,21.3
2021-08-17 10:01:46,21.38
2021-08-17 10:06:46,21.35
2021-08-17 10:11:47,21.38
2021-08-17 10:16:46,21.35
2021-08-17 10:21:47,21.33
2021-08-17 10:26:47,21.38
2021-08-17 10:31:47,21.14
2021-08-17 10:36:47,21.22
2021-08-17 10:41:47,21.11
2021-08-17 10:46:47,21
2021-08-17 10:51:47,20.97
2021-08-17 10:56:47,21.03
2021-08-17 11:01:47,20.97
2021-08-17 11:06:47,20.92
2021-08-17 11:11:46,20.86
2021-08-17 11:16:46,20.95
2021-08-17 11:21:46,20.89
2021-08-17 11:26:46,20.84
2021-08-17 11:31:46,20.67
2021-08-17 11:36:46,20.59
2021-08-17 11:41:46,20.65
2021-08-17 11:46:46,20.73
2021-08-17 11:51:46,20.73
2021-08-17 11:56:46,20.76
2021-08-17 12:01:47,20.76
2021-08-17 12:06:47,20.67
2021-08-17 12:11:47,20.73
2021-08-17 12:16:47,20.78
2021-08-17 12:21:47,20.92
2021-08-17 12:26:47,20.73
2021-08-17 12:31:47,20.73
2021-08-17 12:36:47,20.84
2021-08-17 12:41:46,21
2021-08-17 12:46:46,20.81
2021-08-17 12:51:47,20.67
2021-08-17 12:56:46,20.7
2021-08-17 13:01:46,20.7
2021-08-17 13:06:46,20.76
2021-08-17 13:11:46,20.86
2021-08-17 13:16:46,20.76
2021-08-17 13:21:46,20.65
2021-08-17 13:26:47,20.81
2021-08-17 13:31:47,20.78
2021-08-17 13:36:47,20.78
2021-08-17 13:41:47,20.76
2021-08-17 13:46:47,20.78
2021-08-17 13:51:47,20.78
2021-08-17 13:56:47,20.95
2021-08-17 14:01:47,20.84
2021-08-17 14:06:47,20.92
2021-08-17 14:11:47,20.89
2021-08-17 14:16:46,20.97
2021-08-17 14:21:46,20.92
2021-08-17 14:26:46,20.95
2021-08-17 14:31:46,20.95
2021-08-17 14:36:46,21.11
2021-08-17 14:41:46,21.08
2021-08-17 14:46:46,21.05
2021-08-17 14:51:46,21.19
2021-08-17 14:56:46,21.22
2021-08-17 15:01:47,21.19
2021-08-17 15:06:47,21.08
2021-08-17 15:11:47,21.19
2021-08-17 15:16:47,21.16
2021-08-17 15:21:47,21.22
2021-08-17 15:26:47,21.24
2021-08-17 15:31:47,21.35
2021-08-17 15:36:47,21.24
2021-08-17 15:41:47,21.19
2021-08-17 15:46:47,21.22
2021-08-17 15:51:46,21.14
2021-08-17 15:56:46,20.27
2021-08-17 16:01:46,21.14
2021-08-17 16:06:46,21.14
2021-08-17 16:11:46,21.33
2021-08-17 16:16:46,21.33
2021-08-17 16:21:46,21.22
2021-08-17 16:27:18,21.14
2021-08-17 16:31:47,21.14
2021-08-17 16:36:47,21.05
2021-08-17 16:41:47,20.95
2021-08-17 16:46:47,20.89
2021-08-17 16:51:47,20.7
2021-08-17 16:56:47,20.48
2021-08-17 17:01:47,20.1
2021-08-17 17:06:47,14.05
2021-08-17 17:11:47,13.91
2021-08-17 17:16:47,13.86
2021-08-17 17:21:46,13.8
2021-08-17 17:26:46,13.64
2021-08-17 17:31:46,13.56
2021-08-17 17:36:46,11.09
2021-08-17 17:41:46,3.73
2021-08-17 17:46:47,3.59
2021-08-17 17:51:47,2.64
2021-08-17 17:56:47,2.13
2021-08-17 18:01:47,1.45
2021-08-17 18:06:47,1.1
2021-08-17 18:11:47,0.91
2021-08-17 18:16:47,0.82
2021-08-17 18:21:47,0.8
2021-08-17 18:26:47,0.77
2021-08-17 18:31:47,0.77
2021-08-17 18:36:47,0.77
2021-08-17 18:41:47,0.77
2021-08-17 18:46:47,0.74
2021-08-17 18:51:47,0.77
2021-08-17 18:56:46,0.77
2021-08-17 19:01:46,0.77
2021-08-17 19:06:46,0.74
2021-08-17 19:11:46,0.77
2021-08-17 19:16:46,0.77
2021-08-17 19:21:46,0.74
2021-08-17 19:26:47,0.77
2021-08-17 19:31:47,0.74
2021-08-17 19:36:47,0.74
2021-08-17 19:41:47,0.74
2021-08-17 19:46:47,0.77
2021-08-17 19:51:47,0.77
2021-08-17 19:56:47,0.77
2021-08-17 20:01:47,0.77
2021-08-17 20:06:47,0.74
2021-08-17 20:11:47,0.74
2021-08-17 20:16:47,0.74
2021-08-17 20:21:47,0.74
2021-08-17 20:26:46,0.74
2021-08-17 20:31:46,0.74
2021-08-17 20:36:46,0.77
2021-08-17 20:41:46,0.74
2021-08-17 20:46:46,0.74
2021-08-17 20:51:46,0.74
2021-08-17 20:56:47,0.74
2021-08-17 21:01:47,0.74
2021-08-17 21:06:47,0.74
2021-08-17 21:11:47,0.72
2021-08-17 21:16:47,0.74
2021-08-17 21:21:47,0.74
2021-08-17 21:26:47,0.74
2021-08-17 21:31:47,0.74
2021-08-17 21:36:47,0.74
2021-08-17 21:41:47,0.74
2021-08-17 21:46:47,0.74
2021-08-17 21:51:47,0.72
2021-08-17 21:56:47,0.72
2021-08-17 22:01:46,0.72
2021-08-17 22:06:46,0.74
2021-08-17 22:11:46,0.72
2021-08-17 22:16:47,0.72
2021-08-17 22:21:47,0.69
2021-08-17 22:26:47,0.69
2021-08-17 22:31:47,0.72
2021-08-17 22:36:47,0.69
2021-08-17 22:41:47,0.72
2021-08-17 22:46:47,0.72
2021-08-17 22:51:47,0.72
2021-08-17 22:56:47,0.72
2021-08-17 23:01:47,0.72
2021-08-17 23:06:47,0.69
2021-08-17 23:11:47,0.69
2021-08-17 23:16:47,0.69
2021-08-17 23:21:47,0.69
2021-08-17 23:26:47,0.69
2021-08-17 23:31:47,0.69
2021-08-17 23:36:46,0.69
2021-08-17 23:41:46,0.66
2021-08-17 23:46:47,0.66
2021-08-17 23:51:47,0.66
2021-08-17 23:56:47,0.66
2021-08-18 00:01:47,0.69
2021-08-18 00:06:47,0.69
2021-08-18 00:11:47,0.66
2021-08-18 00:16:47,0.69
2021-08-18 00:21:47,0.66
2021-08-18 00:26:47,0.66
2021-08-18 00:31:47,0.66
2021-08-18 00:36:47,0.66
2021-08-18 00:41:47,0.66
2021-08-18 00:46:47,0.69
2021-08-18 00:51:46,0.66
2021-08-18 00:56:47,0.66
2021-08-18 01:01:47,0.66
2021-08-18 01:06:47,0.66
2021-08-18 01:11:46,0.66
2021-08-18 01:16:47,0.63
2021-08-18 01:21:47,0.63
2021-08-18 01:26:47,0.63
2021-08-18 01:31:47,0.66
2021-08-18 01:36:47,0.66
2021-08-18 01:41:47,0.63
2021-08-18 01:46:47,0.66
2021-08-18 01:51:47,0.66
2021-08-18 01:56:47,0.69
2021-08-18 02:01:47,0.72
2021-08-18 02:06:47,0.69
2021-08-18 02:11:47,0.72
2021-08-18 02:16:47,0.72
2021-08-18 02:21:47,0.72
2021-08-18 02:26:47,0.74
2021-08-18 02:31:47,0.74
2021-08-18 02:36:47,0.77
2021-08-18 02:41:46,0.77
2021-08-18 02:46:47,0.74
2021-08-18 02:51:47,0.77
2021-08-18 02:56:47,0.74
2021-08-18 03:01:47,0.72
2021-08-18 03:06:47,0.72
2021-08-18 03:11:47,0.74
2021-08-18 03:16:47,0.74
2021-08-18 03:21:47,0.74
2021-08-18 03:26:47,0.74
2021-08-18 03:31:47,0.77
2021-08-18 03:36:47,0.77
2021-08-18 03:41:47,0.8
2021-08-18 03:46:47,0.77
2021-08-18 03:51:47,0.77
2021-08-18 03:56:47,0.77
2021-08-18 04:01:47,0.77
2021-08-18 04:06:47,0.74
2021-08-18 04:11:47,0.74
2021-08-18 04:16:47,0.72
2021-08-18 04:21:47,0.69
2021-08-18 04:26:47,0.72
2021-08-18 04:31:47,0.72
2021-08-18 04:36:47,0.69
2021-08-18 04:41:47,0.72
2021-08-18 04:46:47,0.69
2021-08-18 04:51:47,0.69
2021-08-18 04:56:47,0.66
2021-08-18 05:01:47,0.66
2021-08-18 05:06:47,0.66
2021-08-18 05:11:47,0.69
2021-08-18 05:16:47,0.66
2021-08-18 05:21:47,0.69
2021-08-18 05:26:48,0.72
2021-08-18 05:31:47,0.72
2021-08-18 05:36:47,0.74
2021-08-18 05:41:47,0.74
2021-08-18 05:46:47,0.77
2021-08-18 05:51:47,0.82
2021-08-18 05:56:47,0.96
2021-08-18 06:01:47,1.39
2021-08-18 06:06:47,2.07
2021-08-18 06:11:47,2.54
2021-08-18 06:16:47,3.59
2021-08-18 06:21:47,3.73
2021-08-18 06:26:47,5.9
2021-08-18 06:31:47,13.15
2021-08-18 06:36:47,13.29
2021-08-18 06:41:47,13.32
2021-08-18 06:46:47,13.37
2021-08-18 06:51:47,13.42
2021-08-18 06:56:48,13.48
2021-08-18 07:01:48,13.53
2021-08-18 07:06:48,13.59
2021-08-18 07:11:47,13.64
2021-08-18 07:16:47,13.7
2021-08-18 07:21:47,13.7
2021-08-18 07:26:47,13.78
2021-08-18 07:31:47,13.86
2021-08-18 07:36:47,13.99
2021-08-18 07:41:47,14.08
2021-08-18 07:46:47,14.16
2021-08-18 07:51:47,14.48
2021-08-18 07:56:47,21.98
2021-08-18 08:01:47,21.92
2021-08-18 08:06:47,21.52
2021-08-18 08:11:47,21.57
2021-08-18 08:16:47,21.95
2021-08-18 08:21:48,21.79
2021-08-18 08:26:47,21.73
2021-08-18 08:31:48,21.71
2021-08-18 08:36:48,21.68
2021-08-18 08:41:47,21.65
2021-08-18 08:46:47,21.57
2021-08-18 08:51:47,21.71
2021-08-18 08:56:47,21.73
2021-08-18 09:01:47,21.73
2021-08-18 09:06:47,21.65
2021-08-18 09:11:47,21.6
2021-08-18 09:16:47,21.52
2021-08-18 09:21:47,14.62
2021-08-18 09:26:47,22.03
2021-08-18 09:31:47,21.84
2021-08-18 09:36:47,21.6
2021-08-18 09:41:47,21.43
2021-08-18 09:46:48,21.33
2021-08-18 09:51:47,21.38
2021-08-18 09:56:47,21.33
2021-08-18 10:02:19,21.19
2021-08-18 10:06:48,21.11
2021-08-18 10:11:48,21.19
2021-08-18 10:16:47,21.11
2021-08-18 10:21:47,21.08
2021-08-18 10:26:47,21.03
2021-08-18 10:31:47,21
2021-08-18 10:36:47,21.05
2021-08-18 10:41:47,20.92
2021-08-18 10:46:47,20.84
2021-08-18 10:51:47,20.86
2021-08-18 10:56:47,20.81
2021-08-18 11:01:47,20.86
